"pval"	"apval"	"SBS1"	"SBS2"	"SBS45"	"SBS31"
"SAMPLE664"	0.00380139866244815	1	59.1226063587519	50.7816030086723	327.028378029527	11.0674126030488
"SAMPLE196"	0.0116974370012745	1	68.9015243702893	48.9738208753726	322.320077429788	7.80457732454985
"SAMPLE155"	0.0221362150046526	1	62.3468873290815	55.3757120239511	324.618259164114	5.65914148285392
"SAMPLE798"	0.0228223385106081	1	60.9915285501342	54.5731981522308	326.744177162991	5.69109613464419
"SAMPLE23"	0.0244501111429481	1	64.6604338942221	53.7985798317054	323.998091286018	5.54289498805446
"SAMPLE450"	0.0248943431069058	1	61.5982342536632	50.5151024872582	329.978646531984	5.9080167270942
"SAMPLE145"	0.0276369141350322	1	59.8054974016694	58.4856960348238	324.739212513193	4.96959405031422
"SAMPLE419"	0.0314780208358481	1	63.0444814081544	53.6786331696283	326.37629426176	4.90059116045758
"SAMPLE669"	0.0317854711460156	1	57.6945584498845	52.6932837280928	332.788764025705	4.82339379631777
"SAMPLE377"	0.032286788326659	1	62.4407811783167	49.5871418880779	330.920967032408	5.05110990119734
"SAMPLE179"	0.0351733280150445	1	60.9091525121799	58.8356234085499	323.241466978441	5.01375710082907
"SAMPLE11"	0.0353514022156756	1	68.8226164869555	54.8210852003001	319.339911248694	5.0163870640503
"SAMPLE431"	0.0362936433134883	1	65.392777638037	59.5875363095925	318.562578236658	4.4571078157121
"SAMPLE536"	0.0380851586129936	1	58.8316124662797	52.7758130530449	331.822665362682	4.56990911799373
"SAMPLE465"	0.0383216903274139	1	69.3536884073288	48.8182091111226	325.178100077289	4.65000240426011
"SAMPLE965"	0.0383462845376129	1	60.3127741707923	57.0383703205794	326.030105769467	4.61874973916142
"SAMPLE817"	0.0404567980913655	1	56.9627065953519	52.7361084885504	333.966206481201	4.33497843489648
"SAMPLE737"	0.0421153209093523	1	64.3131430751417	47.797532483004	331.254734397079	4.63459004477573
"SAMPLE428"	0.0436540644199752	1	66.2442429939236	49.9659289476495	327.291643009089	4.49818504933821
"SAMPLE452"	0.046496243003804	1	65.9716466362797	54.4831194084523	323.680627941153	3.86460601411521
"SAMPLE532"	0.0503732096376921	1	61.6631272703204	63.4889499288546	322.847922800825	0
"SAMPLE367"	0.0512629036660851	1	58.0580560915645	49.4127714033609	340.529172505075	0
"SAMPLE709"	0.0527717023416192	1	65.6059667021564	55.5702234378699	326.823809859974	0
"SAMPLE60"	0.0564548367904083	1	57.149186693723	55.0202618998486	335.830551406428	0
"SAMPLE254"	0.0579362112653	1	66.9002388131163	64.6375872962363	316.462173890647	0
"SAMPLE151"	0.058219082115389	1	63.586410092111	51.0338123750538	333.379777532835	0
"SAMPLE565"	0.0582715467335405	1	60.9693904528925	54.2029340111151	332.827675535992	0
"SAMPLE790"	0.0587824460413968	1	62.1791992224555	52.6484331103731	333.172367667171	0
"SAMPLE161"	0.0614592813132962	1	58.7746541931812	57.893426348935	331.331919457884	0
"SAMPLE80"	0.0620816038514919	1	55.880864636935	57.8386649392168	334.280470423848	0
"SAMPLE343"	0.0648939050545929	1	70.5497372085449	52.7765710800585	324.673691711397	0
"SAMPLE731"	0.0703022592742694	1	62.6069056642773	53.1020558922946	332.291038443428	0
"SAMPLE702"	0.0731688995716743	1	59.5141495731404	55.8899499667967	332.595900460063	0
"SAMPLE493"	0.0739745478009618	1	56.8418004513703	54.372413008195	336.785786540435	0
"SAMPLE712"	0.0751795874604628	1	63.6930108885659	55.028811663245	329.278177448189	0
"SAMPLE561"	0.076640076374901	1	69.2143426854109	64.6384101663783	314.147247148211	0
"SAMPLE322"	0.082433535715839	1	57.7583023232011	52.372418290632	337.869279386167	0
